ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
44,String Compression,57.3%,Medium,47.7,https://leetcode.com/problems/string-compression,"Two Pointers, String"
45,Burst Balloons,60.6%,Hard,47.7,https://leetcode.com/problems/burst-balloons,"Array, Dynamic Programming"
46,Combination Sum IV,54.5%,Medium,47.7,https://leetcode.com/problems/combination-sum-iv,"Array, Dynamic Programming"
47,Ternary Expression Parser,61.8%,Medium,47.7,https://leetcode.com/problems/ternary-expression-parser,"String, Stack, Recursion"
48,Wildcard Matching,29.4%,Hard,47.7,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
49,Combination Sum II,57.2%,Medium,47.7,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
50,Combination Sum,73.9%,Medium,47.7,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
51,Sudoku Solver,63.7%,Hard,47.7,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
52,Least Operators to Express Number,48.6%,Hard,47.7,https://leetcode.com/problems/least-operators-to-express-number,"Math, Dynamic Programming, Memoization"
53,Max Stack,45.3%,Hard,47.7,https://leetcode.com/problems/max-stack,"Linked List, Stack, Design, Doubly-Linked List, Ordered Set"
54,Design Log Storage System,59.3%,Medium,47.7,https://leetcode.com/problems/design-log-storage-system,"Hash Table, String, Design, Ordered Set"
55,Game of Life,70.9%,Medium,47.7,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation"
56,Middle of the Linked List,80.1%,Easy,47.7,https://leetcode.com/problems/middle-of-the-linked-list,"Linked List, Two Pointers"
57,Random Pick with Weight,48.2%,Medium,47.7,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
58,Minimize Result by Adding Parentheses to Expression,68.3%,Medium,47.7,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression,"String, Enumeration"
59,Complement of Base 10 Integer,60.8%,Easy,47.7,https://leetcode.com/problems/complement-of-base-10-integer,Bit Manipulation
60,Maximum Frequency Stack,66.7%,Hard,47.7,https://leetcode.com/problems/maximum-frequency-stack,"Hash Table, Stack, Design, Ordered Set"
61,Custom Sort String,71.7%,Medium,47.7,https://leetcode.com/problems/custom-sort-string,"Hash Table, String, Sorting"
62,Design Browser History,77.9%,Medium,47.7,https://leetcode.com/problems/design-browser-history,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream"
63,Group Anagrams,70.3%,Medium,47.7,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
64,Maximum Subarray,51.7%,Medium,47.7,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
65,Minimum Path Sum,65.8%,Medium,47.7,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
66,Build Binary Expression Tree From Infix Expression,62.4%,Hard,47.7,https://leetcode.com/problems/build-binary-expression-tree-from-infix-expression,"String, Stack, Tree, Binary Tree"
67,Movie Rating,41.2%,Medium,47.7,https://leetcode.com/problems/movie-rating,Database
68,Knight Dialer,61.0%,Medium,47.7,https://leetcode.com/problems/knight-dialer,Dynamic Programming
69,Minimum Cost For Tickets,67.4%,Medium,47.7,https://leetcode.com/problems/minimum-cost-for-tickets,"Array, Dynamic Programming"
70,Reverse Words in a String,50.1%,Medium,47.7,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
71,Trapping Rain Water,64.3%,Hard,47.7,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
72,Brace Expansion,66.6%,Medium,47.7,https://leetcode.com/problems/brace-expansion,"String, Backtracking, Breadth-First Search"
73,Exclusive Time of Functions,64.1%,Medium,47.7,https://leetcode.com/problems/exclusive-time-of-functions,"Array, Stack"
74,All Nodes Distance K in Binary Tree,65.9%,Medium,47.7,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
75,Subarray Sum Equals K,44.9%,Medium,47.7,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
76,Flip String to Monotone Increasing,61.6%,Medium,47.7,https://leetcode.com/problems/flip-string-to-monotone-increasing,"String, Dynamic Programming"
77,Longest Increasing Path in a Matrix,54.9%,Hard,47.7,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
78,Divide Chocolate,59.6%,Hard,47.7,https://leetcode.com/problems/divide-chocolate,"Array, Binary Search"
79,Binary Tree Maximum Path Sum,40.9%,Hard,47.7,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
80,Find Peak Element,46.3%,Medium,47.7,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
81,Search a 2D Matrix,51.8%,Medium,47.7,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
82,Minimum Remove to Make Valid Parentheses,70.2%,Medium,47.7,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,"String, Stack"
83,Top K Frequent Elements,64.1%,Medium,47.7,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
84,Shortest Distance from All Buildings,43.8%,Hard,47.7,https://leetcode.com/problems/shortest-distance-from-all-buildings,"Array, Breadth-First Search, Matrix"
85,Merge k Sorted Lists,55.8%,Hard,47.7,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
86,Expression Add Operators,41.1%,Hard,47.7,https://leetcode.com/problems/expression-add-operators,"Math, String, Backtracking"
87,Basic Calculator,44.9%,Hard,47.7,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
88,Fraction to Recurring Decimal,25.9%,Medium,47.7,https://leetcode.com/problems/fraction-to-recurring-decimal,"Hash Table, Math, String"
89,Search a 2D Matrix II,54.4%,Medium,47.7,https://leetcode.com/problems/search-a-2d-matrix-ii,"Array, Binary Search, Divide and Conquer, Matrix"
90,Best Time to Buy and Sell Stock III,50.3%,Hard,47.7,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming"
91,Basic Calculator III,51.9%,Hard,47.7,https://leetcode.com/problems/basic-calculator-iii,"Math, String, Stack, Recursion"
92,Maximize Distance to Closest Person,48.7%,Medium,47.7,https://leetcode.com/problems/maximize-distance-to-closest-person,Array
93,Search Suggestions System,65.0%,Medium,47.7,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
94,Decode Ways,36.1%,Medium,47.7,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
95,Closest Binary Search Tree Value,50.2%,Easy,47.7,https://leetcode.com/problems/closest-binary-search-tree-value,"Binary Search, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
96,Word Abbreviation,61.6%,Hard,47.7,https://leetcode.com/problems/word-abbreviation,"Array, String, Greedy, Trie, Sorting"
97,Remove K Digits,34.4%,Medium,47.7,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
98,Frog Jump,46.4%,Hard,47.7,https://leetcode.com/problems/frog-jump,"Array, Dynamic Programming"
99,Sliding Puzzle,73.0%,Hard,47.7,https://leetcode.com/problems/sliding-puzzle,"Array, Dynamic Programming, Backtracking, Breadth-First Search, Memoization, Matrix"
100,Reorder Data in Log Files,56.7%,Medium,47.7,https://leetcode.com/problems/reorder-data-in-log-files,"Array, String, Sorting"
