ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
81,Populating Next Right Pointers in Each Node,64.8%,Medium,22.3,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
82,Best Time to Buy and Sell Stock IV,46.0%,Hard,22.3,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
83,Bitwise AND of Numbers Range,47.6%,Medium,20.5,https://leetcode.com/problems/bitwise-and-of-numbers-range,Bit Manipulation
84,Insertion Sort List,55.8%,Medium,20.5,https://leetcode.com/problems/insertion-sort-list,"Linked List, Sorting"
85,Combinations,72.3%,Medium,18.5,https://leetcode.com/problems/combinations,Backtracking
86,Minimum Depth of Binary Tree,50.0%,Easy,18.5,https://leetcode.com/problems/minimum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
87,Word Pattern,42.8%,Easy,18.5,https://leetcode.com/problems/word-pattern,"Hash Table, String"
88,Factorial Trailing Zeroes,44.5%,Medium,18.5,https://leetcode.com/problems/factorial-trailing-zeroes,Math
89,Read N Characters Given Read4,42.1%,Easy,16.2,https://leetcode.com/problems/read-n-characters-given-read4,"Array, Simulation, Interactive"
90,Remove Duplicates from Sorted List II,49.3%,Medium,16.2,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
91,Remove Invalid Parentheses,48.9%,Hard,16.2,https://leetcode.com/problems/remove-invalid-parentheses,"String, Backtracking, Breadth-First Search"
92,N-Queens II,76.0%,Hard,13.7,https://leetcode.com/problems/n-queens-ii,Backtracking
93,Rank Scores,64.6%,Medium,10.9,https://leetcode.com/problems/rank-scores,Database
94,Find Minimum in Rotated Sorted Array II,44.0%,Hard,7.7,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii,"Array, Binary Search"
95,Valid Number,21.1%,Hard,7.7,https://leetcode.com/problems/valid-number,String
96,Binary Tree Level Order Traversal II,65.4%,Medium,7.7,https://leetcode.com/problems/binary-tree-level-order-traversal-ii,"Tree, Breadth-First Search, Binary Tree"
97,Gray Code,61.2%,Medium,7.7,https://leetcode.com/problems/gray-code,"Math, Backtracking, Bit Manipulation"
98,Find the Celebrity,48.2%,Medium,7.7,https://leetcode.com/problems/find-the-celebrity,"Two Pointers, Graph, Interactive"
99,Range Sum Query - Mutable,41.6%,Medium,5.0,https://leetcode.com/problems/range-sum-query-mutable,"Array, Design, Binary Indexed Tree, Segment Tree"
100,Paint House,63.4%,Medium,5.0,https://leetcode.com/problems/paint-house,"Array, Dynamic Programming"
