ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
63,Partition List,58.3%,Medium,39.4,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
64,4Sum,37.6%,Medium,36.9,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
65,Remove Nth Node From End of List,48.1%,Medium,36.9,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
66,Word Search,44.6%,Medium,36.9,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
67,Spiral Matrix II,72.9%,Medium,36.9,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
68,Longest Valid Parentheses,35.7%,Hard,36.9,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
69,Insert Interval,42.9%,Medium,36.9,https://leetcode.com/problems/insert-interval,Array
70,Symmetric Tree,58.6%,Easy,36.9,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
71,Sudoku Solver,63.7%,Hard,36.9,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
72,Combinations,72.3%,Medium,34.1,https://leetcode.com/problems/combinations,Backtracking
73,Same Tree,64.4%,Easy,34.1,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
74,Validate Binary Search Tree,34.0%,Medium,34.1,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
75,N-Queens,71.7%,Hard,34.1,https://leetcode.com/problems/n-queens,"Array, Backtracking"
76,Edit Distance,58.2%,Medium,34.1,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
77,Combination Sum,73.9%,Medium,34.1,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
78,Permutation Sequence,49.2%,Hard,34.1,https://leetcode.com/problems/permutation-sequence,"Math, Recursion"
79,Add Binary,55.2%,Easy,34.1,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation"
80,Remove Duplicates from Sorted List,54.4%,Easy,30.7,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List
81,Rotate List,39.4%,Medium,30.7,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
82,Text Justification,47.1%,Hard,30.7,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
83,Construct Binary Tree from Inorder and Postorder Traversal,65.7%,Medium,26.7,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
84,Count and Say,57.9%,Medium,26.7,https://leetcode.com/problems/count-and-say,String
85,Unique Paths II,42.8%,Medium,26.7,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
86,Restore IP Addresses,52.4%,Medium,26.7,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
87,Search in Rotated Sorted Array II,38.6%,Medium,26.7,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
88,Substring with Concatenation of All Words,32.8%,Hard,26.7,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
89,Minimum Path Sum,65.8%,Medium,21.7,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
90,Subsets II,58.9%,Medium,21.7,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
91,Decode Ways,36.1%,Medium,21.7,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
92,Simplify Path,46.6%,Medium,21.7,https://leetcode.com/problems/simplify-path,"String, Stack"
93,Maximal Rectangle,52.9%,Hard,21.7,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
94,Regular Expression Matching,29.0%,Hard,21.7,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
95,Multiply Strings,41.8%,Medium,21.7,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
96,Remove Duplicates from Sorted List II,49.3%,Medium,15.1,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
97,Binary Tree Level Order Traversal,69.8%,Medium,15.1,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
98,Permutations II,61.0%,Medium,15.1,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
99,Unique Binary Search Trees,62.1%,Medium,15.1,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
100,Unique Binary Search Trees II,59.7%,Medium,15.1,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
