ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
29,Number of Islands,61.6%,Medium,47.0,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
30,Word Search,44.6%,Medium,47.0,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
31,Longest Palindromic Subsequence,63.7%,Medium,41.7,https://leetcode.com/problems/longest-palindromic-subsequence,"String, Dynamic Programming"
32,3Sum,36.4%,Medium,41.7,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
33,Linked List Cycle,52.0%,Easy,41.7,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
34,Gas Station,46.0%,Medium,41.7,https://leetcode.com/problems/gas-station,"Array, Greedy"
35,Add Two Numbers,45.4%,Medium,41.7,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
36,Find Servers That Handled Most Number of Requests,43.8%,Hard,34.2,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,"Array, Greedy, Heap (Priority Queue), Ordered Set"
37,Insert Delete GetRandom O(1),54.9%,Medium,34.2,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
38,Pascal's Triangle,76.4%,Easy,34.2,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
39,Merge k Sorted Lists,55.8%,Hard,34.2,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
40,Number of Equal Count Substrings,44.9%,Medium,34.2,https://leetcode.com/problems/number-of-equal-count-substrings,"String, Counting, Prefix Sum"
41,Min Stack,55.9%,Medium,34.2,https://leetcode.com/problems/min-stack,"Stack, Design"
42,Count of Integers,35.2%,Hard,34.2,https://leetcode.com/problems/count-of-integers,"Math, String, Dynamic Programming"
43,Minimum Cost to Make Array Equal,46.1%,Hard,34.2,https://leetcode.com/problems/minimum-cost-to-make-array-equal,"Array, Binary Search, Greedy, Sorting, Prefix Sum"
44,Check if Binary String Has at Most One Segment of Ones,39.2%,Easy,34.2,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones,String
45,Sum of k-Mirror Numbers,42.4%,Hard,34.2,https://leetcode.com/problems/sum-of-k-mirror-numbers,"Math, Enumeration"
46,Find the Largest Area of Square Inside Two Rectangles,45.4%,Medium,34.2,https://leetcode.com/problems/find-the-largest-area-of-square-inside-two-rectangles,"Array, Math, Geometry"
47,Reverse Linked List,78.7%,Easy,34.2,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
48,Group Anagrams,70.3%,Medium,34.2,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
49,Letter Combinations of a Phone Number,63.1%,Medium,34.2,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
50,Climbing Stairs,53.3%,Easy,34.2,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
51,Validate IP Address,27.7%,Medium,34.2,https://leetcode.com/problems/validate-ip-address,String
52,Merge Sorted Array,52.3%,Easy,34.2,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
53,Game of Life,70.9%,Medium,34.2,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation"
54,Next Permutation,42.3%,Medium,34.2,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
55,Unique Paths II,42.8%,Medium,34.2,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
56,Two Sum II - Input Array Is Sorted,62.9%,Medium,34.2,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,"Array, Two Pointers, Binary Search"
57,Number of 1 Bits,73.8%,Easy,34.2,https://leetcode.com/problems/number-of-1-bits,"Divide and Conquer, Bit Manipulation"
58,Product of Array Except Self,67.4%,Medium,34.2,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
59,Move Zeroes,62.5%,Easy,34.2,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
60,Top K Frequent Elements,64.1%,Medium,34.2,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
61,Minimum Deletions to Make Character Frequencies Unique,61.3%,Medium,34.2,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique,"Hash Table, String, Greedy, Sorting"
62,Remove K Digits,34.4%,Medium,34.2,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
63,Longest Substring Without Repeating Characters,36.3%,Medium,34.2,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
64,Beautiful Arrangement,64.5%,Medium,34.2,https://leetcode.com/problems/beautiful-arrangement,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
65,Maximum Product of Two Elements in an Array,83.1%,Easy,34.2,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,"Array, Sorting, Heap (Priority Queue)"
66,Design Browser History,77.9%,Medium,34.2,https://leetcode.com/problems/design-browser-history,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream"
67,Palindromic Substrings,71.3%,Medium,34.2,https://leetcode.com/problems/palindromic-substrings,"Two Pointers, String, Dynamic Programming"
68,Single Number,75.3%,Easy,34.2,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
