ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
28,Word Search,44.6%,Medium,61.1,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
29,Reverse Integer,29.9%,Medium,60.7,https://leetcode.com/problems/reverse-integer,Math
30,Jump Game,39.1%,Medium,59.8,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
31,Generate Parentheses,76.5%,Medium,59.3,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
32,Minimum Path Sum,65.8%,Medium,59.3,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
33,Next Permutation,42.3%,Medium,58.9,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
34,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,58.4,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
35,Remove Element,59.4%,Easy,57.9,https://leetcode.com/problems/remove-element,"Array, Two Pointers"
36,Validate Binary Search Tree,34.0%,Medium,56.8,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
37,First Missing Positive,40.6%,Hard,56.2,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
38,String to Integer (atoi),18.7%,Medium,56.2,https://leetcode.com/problems/string-to-integer-atoi,String
39,Find the Index of the First Occurrence in a String,44.5%,Easy,55.7,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
40,Swap Nodes in Pairs,66.5%,Medium,55.1,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
41,Largest Rectangle in Histogram,46.6%,Hard,55.1,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
42,Permutations,80.1%,Medium,54.5,https://leetcode.com/problems/permutations,"Array, Backtracking"
43,Regular Expression Matching,29.0%,Hard,53.9,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
