ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
60,Jump Game,39.1%,Medium,32.0,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
61,Top K Frequent Elements,64.1%,Medium,32.0,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
62,Minimum Deletions to Make Character Frequencies Unique,61.3%,Medium,32.0,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique,"Hash Table, String, Greedy, Sorting"
63,Design Browser History,77.9%,Medium,32.0,https://leetcode.com/problems/design-browser-history,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream"
64,Maximum Product of Two Elements in an Array,83.1%,Easy,32.0,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,"Array, Sorting, Heap (Priority Queue)"
65,Beautiful Arrangement,64.5%,Medium,32.0,https://leetcode.com/problems/beautiful-arrangement,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
66,Validate IP Address,27.7%,Medium,32.0,https://leetcode.com/problems/validate-ip-address,String
67,Remove K Digits,34.4%,Medium,32.0,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
68,Insert Delete GetRandom O(1),54.9%,Medium,32.0,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
69,Game of Life,70.9%,Medium,32.0,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation"
70,Product of Array Except Self,67.4%,Medium,32.0,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
71,Reverse Linked List,78.7%,Easy,32.0,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
72,Number of 1 Bits,73.8%,Easy,32.0,https://leetcode.com/problems/number-of-1-bits,"Divide and Conquer, Bit Manipulation"
73,Two Sum II - Input Array Is Sorted,62.9%,Medium,32.0,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,"Array, Two Pointers, Binary Search"
74,Unique Paths II,42.8%,Medium,32.0,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
75,Next Permutation,42.3%,Medium,32.0,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
76,Merge k Sorted Lists,55.8%,Hard,32.0,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
77,Meeting Rooms II,51.9%,Medium,32.0,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
