ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
48,Zigzag Conversion,50.8%,Medium,46.3,https://leetcode.com/problems/zigzag-conversion,String
49,Lowest Common Ancestor of a Binary Tree,65.7%,Medium,46.3,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
50,Binary Tree Maximum Path Sum,40.9%,Hard,46.3,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
51,Next Permutation,42.3%,Medium,46.3,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
52,Daily Temperatures,67.0%,Medium,46.3,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
53,Reorganize String,55.8%,Medium,46.3,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
54,Longest Valid Parentheses,35.7%,Hard,46.3,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
55,Kth Largest Element in an Array,67.6%,Medium,46.3,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
56,Minimum Limit of Balls in a Bag,67.8%,Medium,46.3,https://leetcode.com/problems/minimum-limit-of-balls-in-a-bag,"Array, Binary Search"
57,Unique Paths,65.4%,Medium,46.3,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
58,Palindrome Linked List,55.2%,Easy,46.3,https://leetcode.com/problems/palindrome-linked-list,"Linked List, Two Pointers, Stack, Recursion"
59,Shortest Path in Binary Matrix,49.2%,Medium,46.3,https://leetcode.com/problems/shortest-path-in-binary-matrix,"Array, Breadth-First Search, Matrix"
60,Get the Maximum Score,39.8%,Hard,46.3,https://leetcode.com/problems/get-the-maximum-score,"Array, Two Pointers, Dynamic Programming, Greedy"
61,Number of Operations to Make Network Connected,64.1%,Medium,46.3,https://leetcode.com/problems/number-of-operations-to-make-network-connected,"Depth-First Search, Breadth-First Search, Union Find, Graph"
62,Climbing Stairs,53.3%,Easy,46.3,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
63,Serialize and Deserialize Binary Tree,58.4%,Hard,46.3,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
64,Number of Islands,61.6%,Medium,46.3,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
65,Find All Anagrams in a String,51.8%,Medium,46.3,https://leetcode.com/problems/find-all-anagrams-in-a-string,"Hash Table, String, Sliding Window"
66,Largest Plus Sign,48.6%,Medium,46.3,https://leetcode.com/problems/largest-plus-sign,"Array, Dynamic Programming"
67,Merge Two Sorted Lists,66.3%,Easy,46.3,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
68,Task Scheduler,61.0%,Medium,46.3,https://leetcode.com/problems/task-scheduler,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
69,Find First and Last Position of Element in Sorted Array,46.1%,Medium,46.3,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
70,Merge Sorted Array,52.3%,Easy,46.3,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
71,Binary Tree Level Order Traversal,69.8%,Medium,46.3,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
72,Pacific Atlantic Water Flow,56.9%,Medium,46.3,https://leetcode.com/problems/pacific-atlantic-water-flow,"Array, Depth-First Search, Breadth-First Search, Matrix"
73,Median of Two Sorted Arrays,42.9%,Hard,46.3,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
