ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
17,Best Time to Buy and Sell Stock II,68.9%,Medium,54.2,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
18,Valid Arrangement of Pairs,66.7%,Hard,52.9,https://leetcode.com/problems/valid-arrangement-of-pairs,"Depth-First Search, Graph, Eulerian Circuit"
19,Search in Rotated Sorted Array,42.3%,Medium,52.9,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
20,Construct Smallest Number From DI String,85.9%,Medium,51.5,https://leetcode.com/problems/construct-smallest-number-from-di-string,"String, Backtracking, Stack, Greedy"
21,Longest Increasing Subsequence,57.2%,Medium,51.5,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
22,Longest Palindromic Substring,35.3%,Medium,50.0,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
23,Minimum Cost Homecoming of a Robot in a Grid,51.1%,Medium,50.0,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid,"Array, Greedy"
24,Range Product Queries of Powers,41.6%,Medium,50.0,https://leetcode.com/problems/range-product-queries-of-powers,"Array, Bit Manipulation, Prefix Sum"
25,Power of Three,47.7%,Easy,48.3,https://leetcode.com/problems/power-of-three,"Math, Recursion"
26,Successful Pairs of Spells and Potions,44.8%,Medium,48.3,https://leetcode.com/problems/successful-pairs-of-spells-and-potions,"Array, Two Pointers, Binary Search, Sorting"
27,Count Number of Texts,48.6%,Medium,48.3,https://leetcode.com/problems/count-number-of-texts,"Hash Table, Math, String, Dynamic Programming"
28,Find All Good Indices,39.4%,Medium,48.3,https://leetcode.com/problems/find-all-good-indices,"Array, Dynamic Programming, Prefix Sum"
29,Merge Intervals,48.8%,Medium,48.3,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
30,Determine if Two Events Have Conflict,52.1%,Easy,48.3,https://leetcode.com/problems/determine-if-two-events-have-conflict,"Array, String"
31,Valid Parentheses,41.8%,Easy,48.3,https://leetcode.com/problems/valid-parentheses,"String, Stack"
32,Keep Multiplying Found Values by Two,71.3%,Easy,48.3,https://leetcode.com/problems/keep-multiplying-found-values-by-two,"Array, Hash Table, Sorting, Simulation"
33,Kth Largest Element in an Array,67.6%,Medium,46.5,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
34,Maximum Subarray,51.7%,Medium,46.5,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
35,Sliding Window Maximum,47.2%,Hard,44.4,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
36,"Pow(x, n)",36.5%,Medium,44.4,https://leetcode.com/problems/powx-n,"Math, Recursion"
37,House Robber,52.0%,Medium,44.4,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
38,Climbing Stairs,53.3%,Easy,44.4,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
39,Linked List Cycle,52.0%,Easy,42.1,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
40,Search a 2D Matrix,51.8%,Medium,42.1,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
41,Jump Game,39.1%,Medium,42.1,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
42,String to Integer (atoi),18.7%,Medium,39.4,https://leetcode.com/problems/string-to-integer-atoi,String
43,Product of Array Except Self,67.4%,Medium,39.4,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
44,Insert Delete GetRandom O(1),54.9%,Medium,39.4,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
45,Missing Number,69.3%,Easy,39.4,https://leetcode.com/problems/missing-number,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
46,Next Permutation,42.3%,Medium,39.4,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
47,Minimum Size Subarray Sum,48.7%,Medium,36.3,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
48,Maximal Square,48.2%,Medium,36.3,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
49,Find Peak Element,46.3%,Medium,36.3,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
50,Intersection of Two Linked Lists,60.3%,Easy,36.3,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers"
51,Decode String,60.7%,Medium,36.3,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
52,Maximum Product Subarray,34.5%,Medium,36.3,https://leetcode.com/problems/maximum-product-subarray,"Array, Dynamic Programming"
53,N-Queens,71.7%,Hard,36.3,https://leetcode.com/problems/n-queens,"Array, Backtracking"
