ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
73,Minimum Number of Visited Cells in a Grid,23.3%,Hard,41.9,https://leetcode.com/problems/minimum-number-of-visited-cells-in-a-grid,"Array, Dynamic Programming, Stack, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix, Monotonic Stack"
74,Maximum OR,41.2%,Medium,41.9,https://leetcode.com/problems/maximum-or,"Array, Greedy, Bit Manipulation, Prefix Sum"
75,Minimum Size Subarray Sum,48.7%,Medium,41.9,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
76,4Sum,37.6%,Medium,41.9,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
77,Maximum Points You Can Obtain from Cards,54.9%,Medium,41.9,https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards,"Array, Sliding Window, Prefix Sum"
78,Egg Drop With 2 Eggs and N Floors,73.6%,Medium,41.9,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,"Math, Dynamic Programming"
79,Basic Calculator,44.9%,Hard,41.9,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
80,First Missing Positive,40.6%,Hard,41.9,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
81,Smallest Range Covering Elements from K Lists,69.8%,Hard,41.9,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,"Array, Hash Table, Greedy, Sliding Window, Sorting, Heap (Priority Queue)"
82,Open the Lock,60.6%,Medium,41.9,https://leetcode.com/problems/open-the-lock,"Array, Hash Table, String, Breadth-First Search"
83,Put Marbles in Bags,65.9%,Hard,41.9,https://leetcode.com/problems/put-marbles-in-bags,"Array, Greedy, Sorting, Heap (Priority Queue)"
84,Edit Distance,58.2%,Medium,41.9,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
85,Sort Colors,66.4%,Medium,41.9,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
86,Triangle,58.6%,Medium,41.9,https://leetcode.com/problems/triangle,"Array, Dynamic Programming"
87,Count of Integers,35.2%,Hard,41.9,https://leetcode.com/problems/count-of-integers,"Math, String, Dynamic Programming"
88,Make Costs of Paths Equal in a Binary Tree,58.6%,Medium,41.9,https://leetcode.com/problems/make-costs-of-paths-equal-in-a-binary-tree,"Array, Dynamic Programming, Greedy, Tree, Binary Tree"
