ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
19,Spiral Matrix,52.9%,Medium,70.7,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
20,Merge Intervals,48.8%,Medium,70.7,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
21,Word Break,47.9%,Medium,70.7,https://leetcode.com/problems/word-break,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
22,Sort Colors,66.4%,Medium,70.7,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
23,Valid Sudoku,61.7%,Medium,67.5,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
24,Search in Rotated Sorted Array,42.3%,Medium,67.5,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
25,Number of Islands,61.6%,Medium,67.5,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
26,3Sum,36.4%,Medium,67.5,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
27,All Nodes Distance K in Binary Tree,65.9%,Medium,67.5,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
28,Median of Two Sorted Arrays,42.9%,Hard,63.8,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
29,Combination Sum,73.9%,Medium,63.8,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
30,Rotate Array,42.5%,Medium,63.8,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
31,Move Zeroes,62.5%,Easy,63.8,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
32,Degree of an Array,57.1%,Easy,63.8,https://leetcode.com/problems/degree-of-an-array,"Array, Hash Table"
33,First Missing Positive,40.6%,Hard,63.8,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
34,Maximum Subarray,51.7%,Medium,63.8,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
35,Add Binary,55.2%,Easy,63.8,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation"
36,LFU Cache,45.8%,Hard,59.5,https://leetcode.com/problems/lfu-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
37,Search a 2D Matrix,51.8%,Medium,59.5,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
38,House Robber,52.0%,Medium,59.5,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
39,"Pow(x, n)",36.5%,Medium,59.5,https://leetcode.com/problems/powx-n,"Math, Recursion"
40,Generate Parentheses,76.5%,Medium,59.5,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
41,Copy List with Random Pointer,59.5%,Medium,59.5,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List"
42,Top K Frequent Elements,64.1%,Medium,59.5,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
43,Flatten Nested List Iterator,65.2%,Medium,59.5,https://leetcode.com/problems/flatten-nested-list-iterator,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
44,Daily Temperatures,67.0%,Medium,59.5,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
45,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,59.5,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
46,Subarray Sum Equals K,44.9%,Medium,54.1,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
47,Maximal Square,48.2%,Medium,54.1,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
48,Squares of a Sorted Array,73.1%,Easy,54.1,https://leetcode.com/problems/squares-of-a-sorted-array,"Array, Two Pointers, Sorting"
49,Merge k Sorted Lists,55.8%,Hard,54.1,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
50,Longest Common Prefix,44.9%,Easy,54.1,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
51,Word Search,44.6%,Medium,54.1,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
