ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
17,Top K Frequent Elements,64.1%,Medium,68.2,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
18,Insert Delete GetRandom O(1),54.9%,Medium,68.2,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
19,Jump Game,39.1%,Medium,65.7,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
20,Move Zeroes,62.5%,Easy,65.7,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
21,Best Time to Buy and Sell Stock,54.8%,Easy,65.7,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
22,Merge Two Sorted Lists,66.3%,Easy,65.7,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
23,Jump Game II,41.1%,Medium,63.0,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
24,Search a 2D Matrix II,54.4%,Medium,63.0,https://leetcode.com/problems/search-a-2d-matrix-ii,"Array, Binary Search, Divide and Conquer, Matrix"
25,Binary Tree Right Side View,65.6%,Medium,63.0,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
26,3Sum,36.4%,Medium,63.0,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
27,Logger Rate Limiter,76.4%,Easy,63.0,https://leetcode.com/problems/logger-rate-limiter,"Hash Table, Design, Data Stream"
28,Product of Array Except Self,67.4%,Medium,63.0,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
29,Course Schedule II,52.6%,Medium,63.0,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
30,Sliding Window Maximum,47.2%,Hard,63.0,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
31,Combination Sum,73.9%,Medium,63.0,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
32,"Pow(x, n)",36.5%,Medium,63.0,https://leetcode.com/problems/powx-n,"Math, Recursion"
33,Spiral Matrix,52.9%,Medium,63.0,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
34,Word Search,44.6%,Medium,59.9,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
35,Merge k Sorted Lists,55.8%,Hard,59.9,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
36,Rotate Image,77.2%,Medium,59.9,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
37,Gas Station,46.0%,Medium,59.9,https://leetcode.com/problems/gas-station,"Array, Greedy"
38,Search a 2D Matrix,51.8%,Medium,59.9,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
39,Copy List with Random Pointer,59.5%,Medium,59.9,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List"
40,Maximum Subarray,51.7%,Medium,59.9,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
