ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
58,Best Time to Buy and Sell Stock II,68.9%,Medium,42.0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
59,Insert Interval,42.9%,Medium,42.0,https://leetcode.com/problems/insert-interval,Array
60,Permutations,80.1%,Medium,38.8,https://leetcode.com/problems/permutations,"Array, Backtracking"
61,Divide Two Integers,18.1%,Medium,38.8,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
62,N-Queens,71.7%,Hard,38.8,https://leetcode.com/problems/n-queens,"Array, Backtracking"
63,Add Binary,55.2%,Easy,38.8,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation"
64,"Pow(x, n)",36.5%,Medium,38.8,https://leetcode.com/problems/powx-n,"Math, Recursion"
65,Sort Colors,66.4%,Medium,35.0,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
66,First Missing Positive,40.6%,Hard,35.0,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
67,3Sum Closest,46.6%,Medium,35.0,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
68,Validate Binary Search Tree,34.0%,Medium,35.0,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
69,Binary Tree Maximum Path Sum,40.9%,Hard,35.0,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
70,Reverse Nodes in k-Group,62.0%,Hard,30.5,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
71,Spiral Matrix II,72.9%,Medium,30.5,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
72,Distinct Subsequences,49.4%,Hard,30.5,https://leetcode.com/problems/distinct-subsequences,"String, Dynamic Programming"
73,Unique Paths,65.4%,Medium,30.5,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
74,4Sum,37.6%,Medium,30.5,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
75,Best Time to Buy and Sell Stock III,50.3%,Hard,30.5,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming"
76,Binary Tree Inorder Traversal,78.0%,Easy,30.5,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
77,Minimum Depth of Binary Tree,50.0%,Easy,30.5,https://leetcode.com/problems/minimum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
78,Minimum Path Sum,65.8%,Medium,30.5,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
79,Remove Duplicates from Sorted List,54.4%,Easy,30.5,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List
80,Search in Rotated Sorted Array II,38.6%,Medium,30.5,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
81,Combination Sum II,57.2%,Medium,30.5,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
82,Edit Distance,58.2%,Medium,30.5,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
83,Flatten Binary Tree to Linked List,67.7%,Medium,24.9,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
84,Remove Nth Node From End of List,48.1%,Medium,24.9,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
85,Unique Paths II,42.8%,Medium,24.9,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
86,Remove Duplicates from Sorted List II,49.3%,Medium,24.9,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
87,Integer to Roman,67.9%,Medium,24.9,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
88,Remove Duplicates from Sorted Array II,62.2%,Medium,24.9,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
89,Wildcard Matching,29.4%,Hard,24.9,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
90,Permutation Sequence,49.2%,Hard,17.4,https://leetcode.com/problems/permutation-sequence,"Math, Recursion"
91,Unique Binary Search Trees II,59.7%,Medium,17.4,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
92,Path Sum,52.4%,Easy,17.4,https://leetcode.com/problems/path-sum,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
93,Balanced Binary Tree,54.6%,Easy,17.4,https://leetcode.com/problems/balanced-binary-tree,"Tree, Depth-First Search, Binary Tree"
94,Convert Sorted List to Binary Search Tree,63.9%,Medium,17.4,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
95,Same Tree,64.4%,Easy,17.4,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
96,Interleaving String,41.4%,Medium,17.4,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
97,Multiply Strings,41.8%,Medium,17.4,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
98,Reverse Linked List II,49.1%,Medium,17.4,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
99,Subsets II,58.9%,Medium,17.4,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
100,Maximal Rectangle,52.9%,Hard,17.4,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
