ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
39,Random Pick with Weight,48.2%,Medium,54.1,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
40,Find First and Last Position of Element in Sorted Array,46.1%,Medium,54.1,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
41,Count Vowel Substrings of a String,69.9%,Easy,54.1,https://leetcode.com/problems/count-vowel-substrings-of-a-string,"Hash Table, String"
42,Sort Colors,66.4%,Medium,54.1,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
43,First Missing Positive,40.6%,Hard,47.7,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
44,Median of Two Sorted Arrays,42.9%,Hard,47.7,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
45,Minimum Increment to Make Array Unique,60.2%,Medium,47.7,https://leetcode.com/problems/minimum-increment-to-make-array-unique,"Array, Greedy, Sorting, Counting"
46,Maximum Subarray,51.7%,Medium,47.7,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
47,Subarray Product Less Than K,52.4%,Medium,47.7,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum"
48,Kth Largest Element in an Array,67.6%,Medium,47.7,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
49,Maximum Frequency Stack,66.7%,Hard,47.7,https://leetcode.com/problems/maximum-frequency-stack,"Hash Table, Stack, Design, Ordered Set"
50,Count and Say,57.9%,Medium,47.7,https://leetcode.com/problems/count-and-say,String
51,Search in Rotated Sorted Array,42.3%,Medium,47.7,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
52,Maximum Number of Events That Can Be Attended,32.7%,Medium,47.7,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended,"Array, Greedy, Sorting, Heap (Priority Queue)"
53,Degree of an Array,57.1%,Easy,47.7,https://leetcode.com/problems/degree-of-an-array,"Array, Hash Table"
54,Flatten Deeply Nested Array,63.9%,Medium,47.7,https://leetcode.com/problems/flatten-deeply-nested-array,
55,Valid Anagram,66.2%,Easy,47.7,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
56,Delete Node in a Linked List,81.7%,Medium,47.7,https://leetcode.com/problems/delete-node-in-a-linked-list,Linked List
57,Maximum Product Subarray,34.5%,Medium,47.7,https://leetcode.com/problems/maximum-product-subarray,"Array, Dynamic Programming"
58,Spiral Matrix,52.9%,Medium,47.7,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
59,Design Twitter,41.6%,Medium,47.7,https://leetcode.com/problems/design-twitter,"Hash Table, Linked List, Design, Heap (Priority Queue)"
60,Min Stack,55.9%,Medium,47.7,https://leetcode.com/problems/min-stack,"Stack, Design"
61,Reverse Linked List,78.7%,Easy,47.7,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
62,Divide Players Into Teams of Equal Skill,69.0%,Medium,38.8,https://leetcode.com/problems/divide-players-into-teams-of-equal-skill,"Array, Hash Table, Two Pointers, Sorting"
63,Daily Temperatures,67.0%,Medium,38.8,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
