ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
30,Count Array Pairs Divisible by K,29.7%,Hard,52.2,https://leetcode.com/problems/count-array-pairs-divisible-by-k,"Array, Math, Number Theory"
31,Min Stack,55.9%,Medium,52.2,https://leetcode.com/problems/min-stack,"Stack, Design"
32,Number of Valid Move Combinations On Chessboard,51.0%,Hard,52.2,https://leetcode.com/problems/number-of-valid-move-combinations-on-chessboard,"Array, String, Backtracking, Simulation"
33,Koko Eating Bananas,48.8%,Medium,43.5,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
34,Valid Palindrome,50.2%,Easy,43.5,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
35,Maximum Population Year,62.2%,Easy,43.5,https://leetcode.com/problems/maximum-population-year,"Array, Counting, Prefix Sum"
36,All Nodes Distance K in Binary Tree,65.9%,Medium,43.5,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
37,Minimum Non-Zero Product of the Array Elements,36.2%,Medium,43.5,https://leetcode.com/problems/minimum-non-zero-product-of-the-array-elements,"Math, Greedy, Recursion"
38,House Robber,52.0%,Medium,43.5,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
39,Maximum Frequency Score of a Subarray,34.7%,Hard,43.5,https://leetcode.com/problems/maximum-frequency-score-of-a-subarray,"Array, Hash Table, Math, Stack, Sliding Window"
40,Meeting Scheduler,55.2%,Medium,43.5,https://leetcode.com/problems/meeting-scheduler,"Array, Two Pointers, Sorting"
41,Maximum Number of Integers to Choose From a Range II,35.7%,Medium,43.5,https://leetcode.com/problems/maximum-number-of-integers-to-choose-from-a-range-ii,"Array, Binary Search, Greedy, Sorting"
42,Paint House III,61.0%,Hard,43.5,https://leetcode.com/problems/paint-house-iii,"Array, Dynamic Programming"
