ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
21,Plus One,47.0%,Easy,63.2,https://leetcode.com/problems/plus-one,"Array, Math"
22,Product of Array Except Self,67.4%,Medium,58.0,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
23,Add Two Numbers,45.4%,Medium,58.0,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
24,Majority Element,65.5%,Easy,58.0,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
25,Longest Substring Without Repeating Characters,36.3%,Medium,58.0,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
26,Reverse Words in a String,50.1%,Medium,58.0,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
27,Assign Cookies,53.5%,Easy,58.0,https://leetcode.com/problems/assign-cookies,"Array, Two Pointers, Greedy, Sorting"
28,Container With Most Water,57.2%,Medium,58.0,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
29,Longest Increasing Subsequence,57.2%,Medium,58.0,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
30,Perfect Squares,55.4%,Medium,58.0,https://leetcode.com/problems/perfect-squares,"Math, Dynamic Programming, Breadth-First Search"
31,Remove Duplicates from Sorted Array,59.5%,Easy,58.0,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
32,Reverse Vowels of a String,57.0%,Easy,58.0,https://leetcode.com/problems/reverse-vowels-of-a-string,"Two Pointers, String"
33,Median of Two Sorted Arrays,42.9%,Hard,51.3,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
34,Pascal's Triangle,76.4%,Easy,51.3,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
35,Integer Break,60.9%,Medium,51.3,https://leetcode.com/problems/integer-break,"Math, Dynamic Programming"
36,Sqrt(x),40.0%,Easy,51.3,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
37,House Robber,52.0%,Medium,51.3,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
