ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
86,Combination Sum,73.9%,Medium,31.1,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
87,Diameter of Binary Tree,62.8%,Easy,31.1,https://leetcode.com/problems/diameter-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
88,Median of Two Sorted Arrays,42.9%,Hard,31.1,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
89,Best Time to Buy and Sell Stock,54.8%,Easy,31.1,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
90,Word Ladder II,27.1%,Hard,31.1,https://leetcode.com/problems/word-ladder-ii,"Hash Table, String, Backtracking, Breadth-First Search"
91,House Robber IV,45.9%,Medium,23.6,https://leetcode.com/problems/house-robber-iv,"Array, Binary Search"
92,Two Sum IV - Input is a BST,61.9%,Easy,23.6,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
93,Validate Binary Search Tree,34.0%,Medium,23.6,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
94,Next Permutation,42.3%,Medium,23.6,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
95,Minimum Time to Type Word Using Special Typewriter,76.8%,Easy,23.6,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter,"String, Greedy"
96,Move Zeroes,62.5%,Easy,23.6,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
97,Same Tree,64.4%,Easy,23.6,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
98,Reorder List,61.6%,Medium,23.6,https://leetcode.com/problems/reorder-list,"Linked List, Two Pointers, Stack, Recursion"
99,Design Add and Search Words Data Structure,46.7%,Medium,23.6,https://leetcode.com/problems/design-add-and-search-words-data-structure,"String, Depth-First Search, Design, Trie"
100,House Robber II,43.1%,Medium,23.6,https://leetcode.com/problems/house-robber-ii,"Array, Dynamic Programming"
