ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
64,Spiral Matrix II,72.9%,Medium,37.8,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
65,Insert Interval,42.9%,Medium,37.8,https://leetcode.com/problems/insert-interval,Array
66,Symmetric Tree,58.6%,Easy,37.8,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
67,Sudoku Solver,63.7%,Hard,37.8,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
68,Longest Valid Parentheses,35.7%,Hard,37.8,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
69,Word Search,44.6%,Medium,37.8,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
70,Remove Nth Node From End of List,48.1%,Medium,37.8,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
71,4Sum,37.6%,Medium,37.8,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
72,Validate Binary Search Tree,34.0%,Medium,34.9,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
73,Same Tree,64.4%,Easy,34.9,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
74,Combinations,72.3%,Medium,34.9,https://leetcode.com/problems/combinations,Backtracking
75,N-Queens,71.7%,Hard,34.9,https://leetcode.com/problems/n-queens,"Array, Backtracking"
76,Edit Distance,58.2%,Medium,34.9,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
77,Combination Sum,73.9%,Medium,34.9,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
78,Permutation Sequence,49.2%,Hard,34.9,https://leetcode.com/problems/permutation-sequence,"Math, Recursion"
79,Add Binary,55.2%,Easy,34.9,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation"
80,Remove Duplicates from Sorted List,54.4%,Easy,31.5,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List
81,Rotate List,39.4%,Medium,31.5,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
82,Text Justification,47.1%,Hard,31.5,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
83,Convert Sorted Array to Binary Search Tree,73.5%,Easy,27.5,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
84,Substring with Concatenation of All Words,32.8%,Hard,27.5,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
85,Unique Paths II,42.8%,Medium,27.5,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
86,Search in Rotated Sorted Array II,38.6%,Medium,27.5,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
87,Construct Binary Tree from Inorder and Postorder Traversal,65.7%,Medium,27.5,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
88,Count and Say,57.9%,Medium,27.5,https://leetcode.com/problems/count-and-say,String
89,Minimum Path Sum,65.8%,Medium,22.4,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
90,Subsets II,58.9%,Medium,22.4,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
91,Decode Ways,36.1%,Medium,22.4,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
92,Simplify Path,46.6%,Medium,22.4,https://leetcode.com/problems/simplify-path,"String, Stack"
93,Restore IP Addresses,52.4%,Medium,22.4,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
