ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
18,Generate Parentheses,76.5%,Medium,76.0,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
19,Container With Most Water,57.2%,Medium,76.0,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
20,Remove All Occurrences of a Substring,78.0%,Medium,76.0,https://leetcode.com/problems/remove-all-occurrences-of-a-substring,"String, Stack, Simulation"
21,Zigzag Conversion,50.8%,Medium,76.0,https://leetcode.com/problems/zigzag-conversion,String
22,Rotate Image,77.2%,Medium,73.5,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
23,Rotate Array,42.5%,Medium,73.5,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
24,Excel Sheet Column Number,65.3%,Easy,73.5,https://leetcode.com/problems/excel-sheet-column-number,"Math, String"
25,Text Justification,47.1%,Hard,67.4,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
26,Merge Sorted Array,52.3%,Easy,67.4,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
27,Word Pattern,42.8%,Easy,67.4,https://leetcode.com/problems/word-pattern,"Hash Table, String"
28,Roman to Integer,64.2%,Easy,67.4,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
29,Replace Elements with Greatest Element on Right Side,71.4%,Easy,63.7,https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side,Array
30,Sort Colors,66.4%,Medium,63.7,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
31,Edit Distance,58.2%,Medium,63.7,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
32,Happy Number,57.6%,Easy,63.7,https://leetcode.com/problems/happy-number,"Hash Table, Math, Two Pointers"
33,Longest Valid Parentheses,35.7%,Hard,63.7,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
34,Search in Rotated Sorted Array,42.3%,Medium,63.7,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
35,Valid Sudoku,61.7%,Medium,63.7,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
36,Median of Two Sorted Arrays,42.9%,Hard,63.7,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
37,Spiral Matrix II,72.9%,Medium,59.3,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
38,Partition Equal Subset Sum,47.2%,Medium,59.3,https://leetcode.com/problems/partition-equal-subset-sum,"Array, Dynamic Programming"
39,3Sum,36.4%,Medium,59.3,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
40,Combination Sum,73.9%,Medium,59.3,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
41,Find the Duplicate Number,62.3%,Medium,59.3,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
42,Best Time to Buy and Sell Stock II,68.9%,Medium,59.3,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
43,Reverse Vowels of a String,57.0%,Easy,59.3,https://leetcode.com/problems/reverse-vowels-of-a-string,"Two Pointers, String"
44,Remove Duplicates from Sorted Array,59.5%,Easy,59.3,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
45,Wildcard Matching,29.4%,Hard,59.3,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
46,Non-overlapping Intervals,54.9%,Medium,59.3,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
47,Largest Rectangle in Histogram,46.6%,Hard,59.3,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
48,Integer to Roman,67.9%,Medium,54.0,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
